date,close,open,high,low,volume,volume.1,turnover,total_shares,PE_TTM,PB,PS_TTM,reits_divd,EPS_TTM,pre_close,MA5,MA10,MACD,RSI,DX,next_return
2019/4/2,4022.1566,3986.3443,3988.0975,3956.5059,22600.0341,281.8921,0.8357,3686.2144,13.0044,1.5468,1.2876,2.2725,0.7886,3973.928,3857.8675,3823.87338,88.92804496,68.7604775,41.1105329,0.012809808
2019/4/3,4062.2309,3947.8697,4026.4972,3939.7837,23191.7368,284.8265,0.8575,3686.2147,13.1623,1.5651,1.3028,2.2464,0.7886,3971.2852,3913.62126,3842.54507,97.63937254,71.09397795,44.93374198,0.009963386
2019/4/4,4057.2286,4039.7415,4072.1138,4021.7055,26041.0939,313.5394,0.9629,3686.2147,13.3147,1.5832,1.3178,2.2254,0.7886,4022.1566,3980.38838,3865.07903,106.5485976,72.81657842,49.15658468,-0.001231417
2019/4/8,4075.4301,4097.1027,4122.6034,4017.4887,26750.5576,324.6705,0.9891,3687.0264,13.3124,1.5826,1.3176,2.2391,0.7884,4062.2309,4017.36586,3887.42176,111.9154868,72.23788344,53.41483043,0.00448619
2019/4/9,4085.847,4063.8139,4084.243,4038.2825,18295.6808,243.1879,0.6765,3687.0261,13.3154,1.5828,1.3177,2.2365,0.7884,4057.2286,4037.66628,3920.68225,116.2968958,73.07633084,53.41483043,0.002556025
2019/4/10,3997.5778,4062.4425,4115.378,4035.4741,19468.7613,278.282,0.7199,3687.0261,13.3202,1.5831,1.3173,2.2353,0.7884,4075.4301,4060.57864,3959.22307,119.2352807,73.56832943,56.04749737,-0.021603648
2019/4/11,3988.6168,4083.4618,4097.1249,3990.239,16904.9641,236.2592,0.6248,3687.0261,13.0848,1.5547,1.2941,2.2781,0.7884,4085.847,4055.66288,3984.64207,113.1372098,63.05366682,43.37041934,-0.002241607
2019/4/12,3975.5244,3986.7822,4006.9335,3961.464,13586.2118,178.7959,0.5022,3687.0261,13.0585,1.5531,1.2894,2.2795,0.7884,3997.5778,4040.94006,4010.66422,106.3553685,62.08357436,35.81209928,-0.003282441
2019/4/15,4085.7891,4056.4919,4085.3882,3974.2264,18264.5571,236.2987,0.6742,3687.0261,13.0459,1.5513,1.2882,2.286,0.7884,3988.6168,4024.59922,4020.98254,98.785525,60.61620648,44.41614491,0.027735888
2019/4/16,4087.2398,3958.0963,4085.7891,3943.4879,20204.1966,250.5692,0.7457,3687.0263,13.4211,1.5948,1.3235,2.2301,0.7884,3975.5244,4026.67102,4032.16865,100.5250194,67.56854152,36.68542181,0.00035506
2019/4/17,4072.0753,4080.7172,4106.6158,4057.5032,18036.7117,228.8244,0.6653,3687.2657,13.4414,1.5968,1.3253,2.2242,0.7883,4085.7891,4026.94958,4043.76411,100.8580123,67.64945494,39.06549405,-0.003710206
2019/4/18,4120.6078,4085.1148,4094.0533,4056.2356,14656.2123,187.8127,0.5406,3687.4597,13.3784,1.589,1.3184,2.2394,0.7883,4087.2398,4041.84908,4048.75598,98.75982138,65.80136073,38.72368505,0.01191837
2019/4/19,4025.6109,4076.2953,4120.6356,4046.2042,15079.491,194.7017,0.5562,3687.4597,13.4899,1.6025,1.3297,2.2216,0.7883,4072.0753,4068.24728,4054.59367,99.86201001,68.74428133,41.94616363,-0.023054099
2019/4/22,4019.0053,4125.9717,4126.0907,4015.4748,18935.3745,244.3805,0.6984,3687.4597,13.1904,1.5665,1.3004,2.2737,0.7883,4120.6078,4078.26458,4051.4319,92.00941923,58.18895365,33.22396517,-0.001640894
2019/4/23,4030.0887,4021.6277,4061.0858,4005.2832,15561.165,204.1215,0.5725,3687.4598,13.1664,1.5646,1.296,2.2784,0.7883,4025.6109,4064.90782,4045.78942,84.28162167,57.52750189,30.36289007,0.002757747
2019/4/24,3941.816,4033.6292,4044.3375,3967.8058,14549.8695,186.498,0.5351,3688.2933,13.1846,1.5666,1.2976,2.2738,0.7881,4019.0053,4053.4776,4040.21359,78.15075097,58.38233389,20.1449318,-0.021903414
2019/4/25,3889.2748,4013.6027,4022.5631,3938.3251,15972.2071,197.531,0.5874,3688.2933,12.9262,1.5332,1.2693,2.321,0.7881,4030.0887,4027.42574,4034.63741,65.41505854,49.78760318,12.66411895,-0.013329186
2019/4/26,3900.3339,3921.8909,3943.8331,3887.2525,14200.8068,186.5721,0.5223,3690.8158,12.6942,1.5082,1.2501,2.3484,0.7876,3941.816,3981.15914,4024.70321,50.50016037,45.49453024,0.938517794,0.002843486
2019/4/29,3913.211,3896.5824,3953.2288,3875.452,15387.0927,203.9466,0.5659,3690.8163,12.66,1.5005,1.2435,2.326,0.7876,3889.2748,3956.10374,4017.18416,39.12140586,46.53945474,1.609484724,0.003301538
2019/4/30,3684.6168,3887.1799,3923.1082,3885.147,11623.3376,161.6659,0.4275,3690.9469,12.5752,1.4727,1.2257,2.3188,0.7875,3900.3339,3934.94488,3999.92635,30.78783231,47.79445672,1.609484724,-0.058416017
2019/5/6,3720.6684,3775.0765,3791.6119,3647.1405,19747.2882,254.1154,0.7261,3691.2503,11.9108,1.395,1.1612,2.4049,0.7875,3913.211,3865.8505,3959.66405,5.672385995,32.9892308,38.13761085,0.009784355
2019/5/7,3667.4574,3702.2656,3738.1767,3671.8341,13284.7654,183.6592,0.4885,3691.8196,11.9835,1.4037,1.1682,2.3977,0.7874,3684.6168,3821.62098,3924.52336,-11.19368945,36.33856111,38.13761085,-0.014301463
2019/5/8,3599.7001,3648.5489,3722.9325,3642.4981,11286.7355,145.0585,0.4148,3691.8196,11.8181,1.3843,1.1521,2.4296,0.7874,3720.6684,3777.2575,3879.20832,-28.52503984,33.66406772,41.25524195,-0.018475279
2019/5/9,3730.4513,3637.346,3656.8966,3584.8227,10103.7394,141.8291,0.3713,3692.1326,11.6193,1.3612,1.1327,2.4729,0.7873,3667.4574,3717.13074,3836.61724,-47.18380223,30.57789168,46.91908061,0.036322804
2019/5/10,3668.7255,3643.0557,3732.9238,3589.2906,14800.3847,195.0672,0.5437,3692.77,11.9758,1.4029,1.1675,2.3802,0.7872,3599.7001,3680.5788,3807.76184,-50.83448841,41.68731288,29.23132906,-0.01654647
2019/5/13,3645.1503,3675.7597,3702.9012,3658.0004,10339.186,135.0539,0.3794,3692.7757,11.7952,1.3818,1.1499,2.4127,0.7872,3730.4513,3677.40054,3771.62552,-58.03939765,38.55089563,29.23132906,-0.006425992
2019/5/14,3727.0923,3630.4388,3683.2619,3630.4388,10231.346,135.2629,0.3754,3693.1134,11.728,1.3737,1.1433,2.4268,0.7871,3668.7255,3662.29692,3741.95895,-64.90349467,37.39371311,32.64086838,0.022479731
2019/5/15,3743.9635,3674.9931,3741.0406,3674.9931,11016.1769,152.5345,0.4042,3693.2981,11.9542,1.4003,1.1654,2.3893,0.787,3645.1503,3674.2239,3725.7407,-63.00502373,43.7174922,19.62901355,0.004526639
2019/5/16,3648.7609,3720.039,3745.1405,3707.9032,11625.8274,139.8519,0.4265,3693.2981,12.0052,1.4063,1.1703,2.3767,0.787,3727.0923,3703.07658,3710.10366,-59.45376104,44.9504178,18.73890073,-0.025428293
2019/5/17,3617.7924,3744.8751,3745.3555,3637.5826,12845.3245,154.0923,0.4712,3693.5348,11.7456,1.376,1.145,2.4357,0.787,3743.9635,3686.7385,3683.65865,-63.58840639,39.66951861,28.55769144,-0.008487402
2019/5/20,3666.7762,3635.7357,3644.5,3583.8324,10896.3477,134.1943,0.3997,3693.535,11.6945,1.37,1.14,2.443,0.787,3648.7609,3676.55188,3676.97621,-68.57356834,38.101427,35.02067033,0.013539693
2019/5/21,3649.3796,3619.4369,3690.0884,3610.6817,11102.292,133.0714,0.4072,3693.535,11.8246,1.3854,1.1527,2.4228,0.787,3617.7924,3680.87706,3671.58699,-67.79031724,42.00634541,24.7154679,-0.004744386
2019/5/22,3583.9646,3663.1533,3679.2727,3634.7479,9834.6128,121.7752,0.3606,3694.6347,11.7739,1.3794,1.1478,2.4264,0.7868,3666.7762,3665.33452,3669.77921,-67.7918827,41.01667994,24.7154679,-0.017924965
2019/5/23,3593.9139,3629.5284,3631.4743,3578.1129,9989.7781,125.612,0.3663,3694.6341,11.6117,1.3616,1.132,2.4888,0.7868,3649.3796,3633.33474,3668.20566,-72.23884274,37.44430567,32.17398501,0.00277606
2019/5/24,3637.1971,3584.9016,3623.3904,3580.7853,8093.4048,101.3375,0.2967,3694.6358,11.6409,1.3654,1.1348,2.5107,0.7868,3583.9646,3622.36534,3654.55192,-74.1060172,38.32416122,32.17398501,0.012043472
2019/5/27,3672.2605,3592.6027,3648.0267,3556.2567,10883.0871,133.3991,0.3989,3695.2195,11.7553,1.3794,1.146,2.3174,0.7866,3593.9139,3626.24628,3651.39908,-71.27159928,42.13707043,25.8822396,0.009640225
2019/5/28,3663.909,3633.0182,3683.2306,3627.7878,11788.624,148.9663,0.432,3695.2195,11.854,1.3909,1.1556,2.3196,0.7866,3637.1971,3627.34314,3654.1101,-65.44160918,45.0981348,17.29037341,-0.002274212
2019/5/29,3641.1833,3642.5415,3693.2273,3637.3481,9335.5441,120.002,0.3421,3695.2196,11.8372,1.3892,1.154,2.3307,0.7866,3672.2605,3630.24902,3647.79177,-60.79439632,44.51383254,14.89228888,-0.006202583
2019/5/30,3629.7893,3648.8495,3650.9718,3612.6248,9420.2561,112.8641,0.3452,3695.5451,11.7969,1.385,1.15,2.3706,0.7866,3663.909,3641.69276,3637.51375,-58.27348031,42.88555844,19.28747736,-0.003129203
2019/5/31,3632.0127,3640.9963,3668.1796,3627.5448,8922.2267,108.2642,0.327,3695.5456,11.7531,1.3808,1.1458,2.4253,0.7866,3641.1833,3648.86784,3635.61659,-56.54324148,42.05495574,14.84205388,0.000612542
